,Rok,Miesiąc,avg_temp,max_temp,min_temp
308,1983,12,-0.9422100205902526,2.3345458705101887,-4.481811942347283
309,1970,11,4.612051282051271,7.42417948717951,1.802743589743593
310,1979,9,13.061425828132503,18.183677388382083,8.944623139702388
311,1953,5,12.264267990074393,17.429138603332092,6.314569301666069
312,2004,10,9.293626149131793,14.38008171603682,5.605577119509702
313,1987,9,13.06337186897876,18.153275529865084,8.65491329479771
314,1998,6,16.754357429718794,21.90915662650597,11.715843373493943
315,1975,3,3.7462286527514297,8.64962049335862,0.13887571157495213
316,1952,10,6.762956398440275,9.732789790854294,3.7532789790854397
317,1989,6,14.84830742659765,19.82568221070804,9.698151986183099
318,1983,11,1.7484285714285657,5.361571428571417,-1.5528333333333364
319,1976,11,4.431119221411193,7.0594647201946366,2.0699756690997573
320,1972,3,3.6868997783797117,9.164196010834718,-0.7774439793154394
321,1972,12,-0.36030534351145044,3.070819995075101,-3.298694902733328
322,1959,6,15.818135158254929,21.106928999144607,9.75640148274879
323,1954,1,-6.915053763440874,-3.652445369406868,-10.635657301422116
324,2012,12,-2.7718101499897188,0.4282103965481834,-5.7382782001233
325,1987,8,14.786779787432401,19.690210702964727,10.319951519671855
326,1951,7,17.437836812144234,22.49134724857681,12.121631878557912
327,2005,12,-0.9945301542777,1.5166098978160643,-3.3536966539771935
328,2021,8,16.38596774193547,21.68236559139784,11.846505376344071
329,1973,11,1.3484343434343438,4.569772727272736,-1.6255050505050475
330,2007,11,1.259599156118144,4.324978902953583,-1.327426160337558
331,1993,3,0.6863198783989192,4.7350954230704,-2.8488262117885728
332,1989,10,9.866255700050685,13.975223779766964,6.343472386421252
333,1954,11,2.3547872340425586,5.234184397163128,-0.6537234042553188
334,2005,9,13.779420289855072,20.72786749482396,8.364906832298127
335,2020,9,14.082795698924736,20.712849462365554,9.082204301075265
336,1999,5,12.025583218976681,17.99096255636151,5.875730248970795
337,1980,5,9.12741935483873,14.462014960261758,3.4633707339878397
338,2010,7,20.067228272036193,25.87741935483877,14.13924388740493
339,2002,6,16.75238396624474,22.102552742615938,11.237447257384108
340,1992,5,12.592999667442589,18.156584635849654,6.53207515796478
341,1992,10,5.807183239108765,9.930063185899568,2.3281676089125196
342,1970,9,11.676794871794906,16.898205128205184,7.180435897435894
343,2012,3,3.773726922296604,9.320490971799588,-0.47883952120104717
344,1970,10,7.4039702233250715,11.290248138957802,3.89099255583126
345,2009,12,-1.3283424629742333,1.5731588557516694,-3.997362548184233
346,2001,3,2.1792364230298022,6.514944875459383,-1.1811351572070201
347,2006,12,3.13095572029653,6.146563814866799,0.6143057503506345
348,1974,6,13.815530303030327,18.68368686868677,9.188585858585926
349,1958,7,17.714006065618978,23.040033085194395,12.545519713261678
350,2001,11,1.719999999999998,4.842054507337526,-0.7899790356394131
351,2017,11,3.5127397260274025,6.643926940639264,1.0079452054794538
352,1965,12,0.3560441426146005,2.560509337860774,-2.286112054329386
353,1975,4,6.427965686274511,11.140073529411774,2.38034313725489
354,2020,8,19.018637992831543,25.575576036866348,13.241321044546876
355,2019,6,20.873282828282825,27.261515151515223,13.977525252525234
356,1977,2,0.3262681159420277,3.121972049689458,-2.193400621118012
357,1968,11,3.9837179487179433,6.542179487179496,1.7217435897435895
358,1956,7,16.853650254668977,21.293463497453338,11.545076400679138
359,2001,9,11.373037974683536,15.328333333333434,8.312257383966273
360,2018,7,19.07855520218084,24.608859609268602,13.62103589277602
361,2019,4,8.764975124378106,15.200398009950273,3.0430348258706457
362,1973,2,0.8709415584415565,2.9017586580086707,-1.0592803030303009
363,1969,3,-1.8477902621722846,1.6404744069912587,-5.251410736579283
364,1974,8,17.475562072336288,23.086779081133873,12.658162267839757
365,1993,10,8.16196236559139,12.447715053763568,4.561995967741936
366,1961,8,15.868680662229115,20.945980542754725,11.275490698071318
367,1984,9,12.662750582750595,17.015897435897358,9.173286713286748
368,2005,6,15.183666666666674,20.59020833333337,9.44287499999998
369,2018,9,14.037789324515826,20.889702409069532,9.11062824752006
370,1965,4,5.960087719298243,10.276403508771981,2.0145263157894715
371,1962,8,16.258217317487272,21.489371816638428,11.387589134125673
372,1987,3,-3.2599104978556612,0.9875069923550284,-7.112455715084812
373,1974,12,2.14024926686217,4.4029325513196715,-0.19618768328445757
374,2004,12,0.6725392886683201,3.3804590570719424,-1.6945409429280511
375,2007,7,18.189088012743863,23.82807646356027,12.647710075667055
376,1994,6,15.322517361111062,20.85204861111114,9.351857638888923
377,1986,1,-1.8148119870204218,0.6326207291467781,-4.548272571101338
378,1981,11,2.837112676056335,5.274624413145527,0.5422065727699541
379,2014,6,15.411889596602975,20.939999999999856,9.388174097664574
380,2006,9,14.670390946502106,21.524876543209682,9.481111111111126
381,2022,6,18.513684210526314,24.99093567251471,11.554561403508753
382,1981,2,-1.5654095904095873,1.3726273726273728,-4.333816183816174
383,1977,12,-1.1607059373539017,1.3661757830762054,-3.6805750350631072
384,1955,10,8.10579328505596,12.537722185648448,4.252073732718891
385,1952,3,-2.737185395249908,1.510563629918469,-7.159092520382844
386,2018,10,9.19064061790094,15.657791912766925,4.685597455701958
387,2021,10,7.984892473118292,14.054784946236504,3.8057526881720425
388,1966,1,-5.328213399503734,-2.902158808933013,-8.476774193548387
389,1967,7,18.592928039702294,24.42111662531013,12.599999999999984
390,1979,6,18.235875299760234,24.081151079136813,12.1687050359713
391,1970,7,16.678287841191057,21.682878411910707,11.696054590570792
392,1988,1,1.1992869269949067,3.4746689303904823,-0.9269269949066229
393,1993,11,-1.5445423143350645,1.6231260794473166,-4.427322970639033
394,1990,2,4.439285714285705,8.833035714285712,0.8759118541033432
395,1964,1,-4.283616298811553,-1.0553650254668965,-7.900848896434648
396,1961,12,-3.5614951356887,-0.18096944871138385,-7.320344768731843
397,1979,8,16.15924808540268,21.228707356695374,11.666860060338859
398,1968,2,-0.5782758620689663,2.2264721485411116,-3.439098143236077
399,2003,1,-3.2484495317377706,-0.041664932362123305,-6.178896982310103
400,2009,10,6.553559045482359,10.294003671221793,3.6465837242504566
401,2014,4,9.199893775228375,15.226811132356147,4.0397068196303385
402,2010,6,16.362377919320636,21.58074309978766,10.67898089171977
403,1991,2,-4.688454738330974,-0.9415487977369129,-8.366124469589826
404,1993,5,15.204921849018929,21.480844695710168,8.43150981044235
405,1960,9,12.002877492877484,17.172706552706583,7.728433048433045
406,2019,3,4.764034665382752,10.066538276360125,0.7753972075108343
407,2020,5,10.483051715309776,16.17030209933432,4.758525345622113
408,2022,4,5.954655172413793,10.964885057471282,1.4785632183908073
409,2020,10,9.616145833333338,13.770260416666689,6.62218749999997
410,1992,7,18.94178427419353,25.1188340053765,12.327436155914073
411,2000,6,16.453312500000084,22.493145833333262,10.24289583333337
412,1974,5,10.67453567937436,15.646089931573767,5.890884652981413
413,1959,1,-1.0666942376619786,1.3188309897987311,-4.000165425971866
414,2014,12,0.5378508588186013,3.314076246334306,-1.9972140762463295
415,2013,12,1.5989726731045817,4.843887404972266,-1.1502362851859487
416,2010,4,7.72991707420793,13.678184137784474,2.531150329576848
417,1966,2,0.5952472527472589,4.078818681318677,-2.9451373626373654
418,1967,12,-1.6608188585607926,0.767717121588091,-4.817096774193556
419,2001,1,-1.1042604990870364,1.7377155609657118,-3.4474132684114625
420,2020,1,0.9396673387096777,4.371370967741931,-1.7643649193548425
421,1984,6,13.87830985915494,18.50143192488261,9.25190140845077
422,1956,11,-0.4158187134502928,2.1721929824561412,-3.255643274853796
423,2017,12,1.20172337604949,3.8996906760936763,-1.3308440123729588
424,1977,10,8.852407667134198,13.881837307152816,5.094343151005163
425,1970,2,-4.837472527472527,-1.3124999999999998,-9.190989010989025
426,1958,8,16.61833471188311,21.79807003032806,11.789467879790461
427,2014,1,-1.365379083624408,1.719395931785478,-3.9393466200945215
428,1993,7,15.988892583970724,21.360492184901958,10.86972065181248
429,1996,10,8.429707426856682,12.973368342085587,5.142085521380351
430,1968,10,8.282133995037224,12.250421836228307,4.626153846153849
431,1954,5,12.554838709677426,17.83003815469993,6.915261879986151
432,1993,6,14.873470790377983,19.98240549828174,9.571821305841974
433,1979,2,-4.7896197327852,-0.6445786228160343,-8.749357656731734
434,1952,6,14.712857142857137,19.41366300366296,9.340989010988999
435,1963,2,-7.88565789473685,-3.8622180451127694,-12.548026315789466
436,1998,11,-1.2995755003032134,1.6753992318576831,-3.6811198706286676
437,1976,1,-2.673369437249827,0.310336708264657,-5.831881327996235
438,1971,8,18.42895723930987,24.99579894973751,12.09122280570147
439,1955,5,10.34167215273205,15.412804476629368,5.3023699802501545
440,2011,8,17.867415271539393,23.85636994691698,12.704409963250253
441,2007,10,7.097054698457233,11.720757363253933,3.65185333600479
442,2013,10,9.34898210980876,14.961135101789,5.214620604565103
443,2019,12,2.235632754342434,5.321935483870956,-0.4184119106699774
444,1978,10,8.368092566619902,12.301566152407675,5.307433380084144
445,1970,3,0.1994044665012405,3.443225806451624,-3.2720595533498953
446,1991,9,13.643349593495964,19.61115447154468,8.481447154471622
447,1983,5,14.447841145232045,19.954837220041583,8.97333179404299
448,1967,5,13.234937965260565,18.298858560794056,7.839205955334977
449,1971,3,-0.47509377344336196,3.675368842210569,-4.368317079269823
450,1956,3,-0.6561804167856126,2.983185840707969,-4.296460176991153
451,1953,9,13.104835164835158,18.716446886446807,8.083479853479872
452,2001,2,-0.8859389038634325,3.3214285714285525,-4.231469002695436
453,2015,10,6.638526231477775,11.967040448538269,2.879735682819382
454,1965,8,14.925178268251312,20.301528013582306,10.01514431239393
455,2001,8,18.1833809718252,24.24775418538178,13.028991425071549
456,1994,1,1.8357238381812093,4.306653293212981,-0.5797392176529559
457,1989,2,3.0024116347569927,6.3192378497791,0.19166053019145957
458,1997,4,4.06097512830634,8.943525463876853,-0.10254638768258892
459,1976,4,6.676982968369825,12.118369829683601,2.128150851581502
460,2013,7,18.534025066776245,24.495952332031912,12.129463735360654
461,2016,7,18.43644289450741,24.085091543156167,12.86939843068878
462,1990,3,6.109365244536941,11.06902532084634,1.9453520638224069
463,1978,3,3.182014388489212,7.452912508702718,-0.19419818983522927
464,1977,1,-1.6724637681159413,0.9035530621785853,-4.449392239364194
465,1975,2,-1.2236607142857154,2.5671743697479075,-4.217988445378172
466,2001,7,18.85947325438953,24.06866067782767,13.93523887300946
467,1982,5,13.052044525215845,18.816765106769658,6.8853248523398385
468,1957,2,2.347690886699508,5.226816502463055,-0.37549261083743946
469,2003,3,1.5303456841233687,6.748747671289594,-2.395094183398885
470,2011,5,12.956635361371939,19.347876684361076,6.367578603511662
471,1972,7,19.272043010752753,24.749071358748708,13.869183773216134
472,1957,1,-1.0134315906562854,1.3418798665183533,-3.809121245828686
