,Rok,Miesiąc,avg_time_deszcz,avg_time_snieg,avg_time_deszcz_ze_sniegiem,avg_time_grad,avg_time_mgla,avg_time_zamglenie,avg_time_sadz,avg_time_gololedz,avg_time_zamiec_niska,avg_time_zamiec_wysoka,avg_time_zmetnienie,avg_time_wiatr_10ms,avg_time_wiatr_15ms,avg_time_burza,avg_time_rosa,avg_time_szron
180,1963,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,1984,8,0.648763440860215,0.0,0.0,0.0005913978494623656,0.7282795698924728,6.516505376344085,0.0,0.0,0.0,0.0,1.1933333333333336,0.16655913978494627,0.025698924731182793,0.3329569892473118,6.706881720430107,0.011397849462365592
182,1986,10,1.6537740760020823,0.027277459656428943,0.006611140031233733,0.0008849557522123895,1.21249349297241,10.022644456012493,0.1516918271733472,0.011816762103071317,0.0006246746486205101,0.04096824570536178,1.120770432066632,0.8206035379812695,0.21664932362122785,0.013794898490369597,4.295887558563249,0.9609057782404998
183,1992,1,2.361186264308013,1.083142559833507,0.13345473465140478,0.003902185223725286,1.7236732570239335,11.665764828303853,1.4428720083246616,0.5814255983350677,0.07892819979188345,0.3526014568158169,0.10556711758584808,1.0991675338189386,0.34729448491155046,0.012955254942767952,0.04058272632674298,2.806295525494277
184,1996,11,2.209319727891157,1.2562585034013607,0.068843537414966,0.0010204081632653062,1.5201360544217686,10.177142857142856,0.4717687074829931,0.011292517006802722,0.030612244897959183,0.23292517006802724,0.036802721088435374,0.9107482993197279,0.33081632653061227,0.0020408163265306124,1.6682312925170069,1.4134013605442175
185,1997,11,2.8117333333333336,1.6046000000000005,0.061799999999999994,0.005866666666666666,2.499733333333333,13.003066666666665,0.5880666666666666,0.4906666666666666,0.03206666666666667,0.27413333333333334,0.10506666666666667,0.6191333333333332,0.18,0.00019999999999999998,0.7838666666666668,1.383
186,1979,11,3.9979781420765024,0.8382513661202187,0.13852459016393445,0.0074863387978142066,2.001639344262295,14.695846994535522,0.48896174863387976,0.1287978142076503,0.005409836065573771,0.23530054644808746,0.15016393442622952,1.1406010928961745,0.2696174863387978,0.0,0.3461202185792349,1.2127868852459016
187,1982,11,1.7337777777777779,0.17194444444444446,0.07116666666666667,0.0008333333333333334,2.0816111111111106,11.44038888888889,0.2815,0.024333333333333335,0.01588888888888889,0.09516666666666668,0.5753888888888891,0.7715000000000001,0.28372222222222226,0.00016666666666666666,1.968166666666667,1.733888888888889
188,1968,3,1.353837597330367,1.9145717463848722,0.27085650723025584,0.0009454949944382648,0.581701890989989,7.132647385984425,0.4280311457174638,0.06229143492769744,0.10906562847608453,0.36668520578420466,0.6283648498331479,1.15817575083426,0.3195773081201334,0.015517241379310343,0.9555617352614015,0.8812569521690766
189,1968,5,2.599888765294772,0.062458286985539485,0.0023915461624026695,0.006340378197997773,0.4777530589543938,5.49004449388209,0.1068965517241379,0.001557285873192436,0.0030589543937708566,0.029254727474972188,0.14593993325917684,0.4350389321468296,0.11963292547274751,0.357119021134594,3.674137931034483,0.132146829810901
190,1986,5,2.0782518210197716,0.019094693028095733,0.018730489073881373,0.0006243496357960458,0.5857960457856399,5.31716961498439,0.05561914672216441,0.01768990634755463,0.0,0.006919875130072841,0.27601456815816855,0.332570239334027,0.058896982310093646,0.2725806451612903,4.27200832466181,0.03413111342351716
191,1963,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1964,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2012,10,2.15531660692951,0.5506571087216249,0.06780167264038232,0.008781362007168458,1.9753882915173235,7.227837514934289,0.3608721624850658,0.04109916367980884,0.01917562724014337,0.119115890083632,0.01959378733572282,0.4851851851851852,0.11164874551971325,0.01206690561529271,3.3879928315412187,0.4115292712066905
194,1985,6,3.2059016393442614,0.045573770491803285,0.0053551912568306015,0.0017486338797814214,0.8156830601092894,8.004043715846992,0.07874316939890712,0.0063934426229508194,0.0,0.007267759562841531,0.2633879781420765,0.35775956284153004,0.13797814207650275,0.3850819672131147,3.1559016393442625,0.017486338797814208
195,2000,7,3.4415632754342442,0.005148883374689827,0.00031017369727047146,0.0004962779156327543,0.7281017369727044,4.128598014888338,0.0039081885856079406,0.0,0.0,0.0,0.01532258064516129,0.40496277915632767,0.12189826302729533,0.30006203473945414,2.76029776674938,0.0
196,2002,9,2.015098039215686,0.05555555555555555,0.00261437908496732,0.000326797385620915,1.098235294117647,6.039934640522874,0.12725490196078432,0.013071895424836602,0.0,0.021437908496732026,0.7557516339869281,0.3740522875816994,0.1211764705882353,0.15294117647058825,4.014640522875817,0.1354248366013072
197,2020,11,2.204773269689737,0.5081941129673826,0.060302307080350045,0.0005568814638027049,1.637470167064439,9.25035799522673,0.38019093078758953,0.012649164677804295,0.00700079554494829,0.09634049323786793,0.003818615751789976,0.5816229116945109,0.12609387430389818,0.0,1.6948289578361175,1.1855210819411297
198,1971,12,4.081465281574629,1.2776380535811918,0.15123018042646255,0.005522143247676327,1.8164024056861672,13.696391470749042,0.5016402405686167,0.10328048113723347,0.11705850191361397,0.3284855112083106,0.007599781301257518,1.314160743575724,0.29272826681246583,0.0,0.22394751230180424,0.9050847457627119
199,1975,1,2.267903225806452,1.041182795698925,0.08564516129032258,0.000967741935483871,1.0118817204301072,11.98795698924731,0.4581182795698924,0.02193548387096774,0.011666666666666669,0.35344086021505366,0.12172043010752688,1.9199999999999997,0.4439784946236559,0.0014516129032258066,0.4724193548387096,2.2029569892473124
200,1985,10,2.180063458487573,0.06076150185087256,0.006345848757271286,5.288207297726071e-05,2.4950290851401373,13.172342675832892,0.2004230565838181,0.02205182443151772,0.0017451084082496034,0.02860920148069804,0.5974087784241142,0.4069275515600211,0.11903754627181386,0.040401903754627176,3.9490216816499193,0.5498149127445796
201,1988,12,3.5660522273425506,2.614183307731695,0.22662570404505888,0.055657962109575014,0.8298003072196618,11.513261648745523,0.7380952380952381,0.35545314900153613,0.4566308243727599,0.4862775217613928,0.02872503840245776,1.646492575524833,0.36866359447004615,0.007168458781362009,0.04736303123399897,0.5519201228878649
202,1961,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2009,4,0.2666666666666667,0.007454545454545455,0.002666666666666667,0.0004848484848484848,0.30090909090909085,3.5366666666666657,0.0363030303030303,0.00024242424242424245,0.0,0.005454545454545455,0.35448484848484846,0.21066666666666667,0.01575757575757576,0.059030303030303016,4.205878787878787,0.7015757575757575
204,1984,3,0.6553225806451615,1.4139784946236562,0.08440860215053764,0.005161290322580646,0.8360215053763437,10.116290322580646,0.43145161290322587,0.04510752688172043,0.07322580645161289,0.2041935483870968,1.811505376344086,0.3786559139784945,0.10564516129032259,0.00456989247311828,0.12327956989247313,3.1146774193548383
205,1969,10,1.644883203559511,0.09199110122358176,0.01935483870967742,0.0035038932146829816,3.341768631813125,8.997608453837596,0.12919911012235819,0.004783092324805339,0.0037263626251390434,0.07013348164627363,0.7587875417130145,1.0738015607580826,0.18010033444816054,0.011735261401557284,6.010177975528364,0.42903225806451617
206,1993,9,2.446023391812866,0.030233918128654974,0.004502923976608187,0.0003508771929824561,0.7364327485380117,7.026315789473682,0.05894736842105263,0.0012280701754385965,0.003391812865497076,0.0,0.1988304093567252,0.3691228070175438,0.11912280701754387,0.11035087719298245,3.614327485380117,0.2294736842105263
207,1960,3,,,,,,,,,,,,,,,,
208,2004,8,1.5486857825567506,5.9737156511350064e-05,0.0,5.9737156511350064e-05,0.610454002389486,2.760872162485065,0.0,0.0,0.0,0.0,0.0045997610513739545,0.3921744324970132,0.12264038231780168,0.2640979689366786,4.571027479091996,0.0
209,2002,8,1.1318785578747628,0.0,0.0,0.0006325110689437065,0.6662871600253005,5.532194813409236,0.0,0.0,0.0,0.0,0.8653383934218848,0.21423149905123343,0.04433902593295382,0.3754585705249841,5.023402909550917,0.0
210,2016,8,1.809337860780985,0.0010186757215619696,0.0,0.00042444821731748726,0.7854838709677419,1.9071307300509337,0.0,0.0,0.0,0.0,0.0,0.26298811544991507,0.02572156196943973,0.1139219015280136,4.245840407470289,0.0038200339558573855
211,2017,2,2.270864661654136,2.1752819548872178,0.0767857142857143,0.0009398496240601503,2.053477443609023,10.071804511278195,1.2048872180451127,0.3889097744360902,0.27039473684210524,0.4700187969924813,0.5529135338345864,0.9554092191909688,0.25653809971777985,0.0,0.02330827067669173,0.906296992481203
212,2015,3,2.5550868486352356,0.6230769230769232,0.16360628618693138,0.0017369727047146402,0.891149710504549,6.43705541770058,0.6294458229942101,0.007526881720430107,0.022663358147229116,0.4899090157154673,0.4821339950372208,0.7909015715467327,0.1661703887510339,0.008933002481389578,0.3976840363937138,1.63358147229115
213,2011,12,2.9485043988269797,1.1405278592375365,0.22920821114369502,0.00592375366568915,1.2553665689149556,7.359765395894428,0.9643988269794722,0.09958944281524927,0.030615835777126097,0.5556598240469208,0.006217008797653959,0.926158357771261,0.2162463343108505,0.0016422287390029328,0.27712609970674484,1.7400586510263933
214,1978,2,0.42236533957845435,4.461182669789227,0.04514051522248244,0.013875878220140515,1.4022833723653398,16.24174473067916,0.9681498829039812,0.34601873536299765,0.7490046838407493,0.3322014051522248,0.6661007025761124,0.6579039812646371,0.168384074941452,0.0,0.025585480093676817,1.3278688524590163
215,1969,12,0.25133481646273637,5.476140155728587,0.044716351501668514,0.0016685205784204673,1.7854282536151278,17.09966629588432,2.4548943270300336,0.3901001112347052,0.1957174638487208,0.21568409343715242,0.049777530589543935,0.32842046718576196,0.11929922135706342,0.0,0.0,1.6786985539488322
216,1965,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2013,1,2.086499402628435,5.88972520908005,0.1821983273596176,0.014934289127837515,1.385603345280765,12.748864994026283,1.1890083632019117,0.5220430107526881,0.33273596176821985,0.4976702508960572,0.0,0.6039426523297492,0.12980884109916366,0.0,0.024372759856630823,0.6559737156511349
218,1981,3,2.7542570068746697,1.2635642517186672,0.10523532522474881,0.006504494976203067,1.0852987837123216,10.780380750925438,0.2848228450555262,0.019672131147540985,0.03923849814912745,0.14219989423585405,0.6300370174510841,0.8314119513484929,0.2197778952934955,0.005341089370703331,0.38667371760973024,0.954151242728715
219,1985,8,2.753781068217874,0.010629296668429402,0.009254362771020624,0.00015864621893178215,0.748122686409307,9.305235325224746,0.0,0.0,0.0,0.0064516129032258064,0.7029085140137492,0.40211528291909016,0.16150185087255425,0.3556319407720782,5.338709677419353,0.003278688524590164
220,1995,12,1.0193548387096774,3.665635286372613,0.07702435813034891,0.01533903884134299,1.5192890059249506,14.667610269914423,2.1678077682685974,1.1008558262014483,0.28558262014483216,0.478867676102699,0.04976958525345622,0.5332455562870309,0.21724818959842004,0.0,0.0006583278472679394,2.2
221,1996,9,4.304803788903923,0.1482408660351827,0.028213802435723953,0.0008119079837618405,1.2109607577807846,7.748579161028417,0.35548037889039236,0.03775372124492557,0.003044654939106901,0.11319350473612991,0.06278755074424898,0.6587956698240864,0.16671177266576456,0.02780784844384303,3.0380243572395127,0.09167794316644114
222,2014,2,1.1535714285714287,0.2354497354497355,0.047883597883597875,0.006415343915343914,1.1705026455026453,9.943320105820106,0.5836640211640212,0.2153439153439153,0.11620370370370371,0.4635582010582011,0.3246693121693122,0.5990740740740741,0.19682539682539688,0.0,0.4603835978835979,2.622685185185185
223,1977,11,2.6013661202185787,1.305191256830601,0.11360655737704918,0.005027322404371585,0.9828415300546448,9.568415300546448,0.4046448087431693,0.007923497267759563,0.05316939890710382,0.3633333333333333,0.07502732240437159,1.7393442622950819,0.32530054644808726,0.014918032786885244,1.6717486338797816,0.8157923497267761
224,1986,11,2.0217741935483873,0.09693548387096776,0.016935483870967747,0.0013978494623655914,2.1573118279569887,13.817688172043011,0.3991935483870968,0.013548387096774193,0.013709677419354839,0.10430107526881723,0.29870967741935484,0.926505376344086,0.194247311827957,0.002956989247311828,1.9924731182795694,1.685698924731183
225,1992,6,0.8632727272727273,0.0,0.0,0.0013939393939393942,0.5359999999999999,2.613575757575758,0.0,0.0,0.0,0.0,0.1873939393939394,0.27254545454545454,0.04339393939393939,0.24048484848484847,3.949515151515152,0.0043030303030303025
226,2011,4,1.853030303030303,0.14084848484848486,0.009757575757575757,0.0019393939393939398,0.5831515151515152,3.831393939393939,0.2215757575757576,0.0,0.007151515151515152,0.15084848484848484,0.0763030303030303,0.9701818181818181,0.16545454545454547,0.0941212121212121,2.9864848484848485,0.19727272727272724
227,1997,7,3.2618360655737706,0.00019672131147540983,0.0,0.000918032786885246,0.874688524590164,5.180196721311476,0.0,0.0,0.0,0.0,0.04078688524590164,0.25613114754098365,0.07245901639344263,0.5743606557377048,4.075934426229508,0.012262295081967212
228,1998,9,2.086474358974359,0.03339743589743589,0.0020512820512820513,0.0,1.700641025641026,7.117371794871794,0.058461538461538454,0.0028205128205128207,0.001153846153846154,0.013269230769230771,0.21628205128205127,0.43275641025641004,0.10871794871794874,0.01653846153846154,4.682179487179487,0.01858974358974359
229,1999,8,1.0307692307692309,0.0,6.203473945409429e-05,0.00024813895781637717,0.6279776674937967,2.6955955334987594,0.0,0.0,0.0,0.0,0.2606699751861042,0.22133995037220838,0.027543424317617866,0.21836228287841195,4.395471464019852,0.003101736972704715
230,1991,10,1.4188951987609706,0.369695405265875,0.07186370676303563,0.0011874032008260195,1.0709344346928242,8.29912235415591,0.2572534847702633,0.007847186370676303,0.020908621579762518,0.056479091378420235,0.5826019617965925,0.4933918430562726,0.14062983995869902,0.022767165720185847,3.523541559112029,1.419050077439339
231,1998,2,3.11218487394958,0.7188375350140055,0.08046218487394959,0.0024509803921568627,0.9565826330532214,9.528291316526609,0.371358543417367,0.03676470588235294,0.2721988795518207,0.3327731092436976,0.3425070028011205,1.193137254901961,0.319467787114846,7.00280112044818e-05,0.2900560224089636,1.1640756302521007
232,1965,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2007,6,1.6116666666666668,0.0001851851851851852,0.0001234567901234568,0.0017901234567901238,0.45641975308641974,2.683333333333333,0.0,0.0,0.0,0.0,0.006172839506172839,0.43827160493827155,0.07907407407407409,0.5824074074074073,3.47611111111111,0.0
234,2006,5,2.070669056152927,0.07431302270011947,0.005734767025089607,0.0019115890083632025,0.5544802867383513,2.3340501792114705,0.11302270011947431,0.0007765830346475508,0.0,0.0482078853046595,0.08446833930704897,0.5445639187574672,0.1718040621266428,0.11457586618876942,2.9864396654719236,0.002986857825567503
235,2008,7,1.8764222873900298,5.865102639296188e-05,0.00011730205278592375,0.0006451612903225806,0.4724340175953079,1.4390615835777123,0.0,0.0,0.0,0.0,0.0,0.4792375366568915,0.21448680351906158,0.39677419354838717,3.1262756598240475,0.0017595307917888563
236,1987,5,2.498924731182796,0.09144905273937531,0.02089093701996928,0.0030209933435739883,0.7874039938556068,6.392012288786485,0.17788018433179725,0.016641065028161803,0.00046082949308755755,0.061034306195596515,0.38023553507424485,0.5065540194572451,0.11310803891449052,0.17224782386072707,4.054889912954429,0.10209933435739889
237,1965,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2001,12,0.8406072106261859,5.670967741935484,0.1724857685009488,0.004870335230866539,1.4573055028462996,11.034092346616069,1.3390259329538263,0.38532574320050594,1.43213156230234,1.0346616065781151,0.016255534471853256,1.1583175205566096,0.275268817204301,0.0,0.013156230234029096,0.931752055660974
239,2015,12,2.526230899830221,0.250509337860781,0.0701188455008489,0.0028862478777589135,1.459592529711375,6.979456706281835,0.468251273344652,0.018845500848896433,0.03938879456706281,0.17860780984719865,0.032173174872665536,1.0901528013582342,0.32894736842105265,0.0008488964346349745,0.8279286926994907,1.50169779286927
240,1987,1,0.5866359447004609,6.221607782898104,0.06999487967229902,0.008397337429595494,1.4893497183819766,16.08320532514081,1.8241679467485918,0.44004096262160786,2.8616999487967227,0.9080389144905273,0.2504864311315924,1.2243727598566307,0.26303123399897593,0.0009216589861751152,0.000409626216077829,1.2040450588837688
241,1971,2,2.47334144856969,3.275167376749847,0.21442483262325016,0.009068776628119295,1.5861229458307973,13.55672550213025,0.5950091296409007,0.1279367011564212,0.2925745587340231,0.5741326841144246,0.08660986001217284,0.9593883792048926,0.2445259938837921,0.00042604990870359096,0.08654899573950091,1.0132684114424835
242,1990,8,1.5438300051203278,0.001638504864311316,0.003123399897593446,0.0009216589861751153,0.510957501280082,5.741679467485918,0.0,0.0,0.0,0.0,0.5784434203789043,0.21715309779825914,0.04393241167434716,0.2809011776753711,4.974756784434202,0.012852022529441886
243,1962,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2010,8,2.3633811230585424,0.013381123058542412,0.0019713261648745518,0.0005376344086021505,0.6236559139784946,3.332019115890083,0.004898446833930705,0.0,0.0,0.0062724014336917565,0.0008363201911589008,0.3089008363201911,0.05388291517323775,0.5280764635603344,4.403524492234169,0.0
245,2021,1,1.3553917050691247,5.914285714285715,0.3319815668202765,0.0013824884792626728,1.8314285714285718,10.591981566820277,1.3717972350230414,0.1096774193548387,0.35493087557603686,0.9819354838709679,0.003963133640552995,0.7114285714285714,0.19096774193548385,0.0,0.046543778801843315,0.7494930875576037
246,1991,4,1.6284126984126985,0.6032275132275133,0.12571428571428572,0.003862433862433862,0.8322222222222223,7.604232804232804,0.30417989417989416,0.0,0.021322751322751327,0.11783068783068784,1.1674074074074074,0.3216931216931218,0.06428571428571428,0.04507936507936507,2.9765079365079368,0.8373544973544973
247,2020,6,2.6448888888888886,0.0032592592592592595,0.0011111111111111111,0.0008888888888888888,1.1474074074074077,2.8713333333333337,0.006296296296296296,0.0,0.0,0.002148148148148148,0.0,0.3857777777777777,0.08925925925925926,0.5632592592592593,2.150962962962963,0.0
248,1972,10,1.2574084199015854,0.23542919628212142,0.0416074357572444,0.0012575177692728267,2.010224166211044,10.381410606889007,0.31820667031164573,0.013723346090759979,0.0031164570803717878,0.12438490978676874,0.4600328048113723,0.6360852925095682,0.08594860579551669,0.003827227993439037,5.346965554948058,1.400601421541826
249,1983,1,3.2180645161290324,1.9540860215053766,0.1835483870967742,0.00564516129032258,1.08994623655914,9.003924731182796,0.5264516129032257,0.025806451612903226,0.36564516129032254,0.607688172043011,0.0628494623655914,3.0655913978494618,0.5503225806451613,0.003709677419354839,0.12150537634408602,0.6538709677419354
250,1985,7,1.4125859333685886,0.005711263881544156,5.288207297726071e-05,0.0010047593865679535,0.47578001057641456,5.745848757271282,0.0037017451084082496,0.0,0.0,0.0,0.7270756213643575,0.22596509783183502,0.04124801692226335,0.34907456372289786,5.384452670544684,0.007932310946589107
251,1969,6,2.0140606767794633,0.021645274212368726,0.005775962660443407,0.004375729288214702,0.8317386231038506,5.407467911318553,0.01441073512252042,0.0001750291715285881,0.0,0.0,0.19124854142357064,0.40834305717619596,0.0854725787631272,0.48197199533255536,4.652858809801633,0.007292882147024504
252,1983,4,1.812388888888889,0.43738888888888894,0.05488888888888889,0.0013888888888888892,0.7860555555555556,7.524722222222222,0.2475,0.0074444444444444445,0.0074444444444444445,0.16366666666666668,0.7677777777777779,0.5726666666666667,0.1681111111111111,0.20450000000000002,2.9763333333333333,0.5341111111111112
253,1986,6,1.6745161290322577,0.03569892473118279,0.0012903225806451613,0.002795698924731182,0.5535483870967741,4.928978494623656,0.06354838709677418,0.003709677419354839,0.002849462365591398,0.021075268817204302,0.3233870967741935,0.29419354838709666,0.07838709677419356,0.4599462365591398,4.810967741935484,0.027311827956989245
254,1992,8,0.825230414746544,0.0,0.0,0.0004032258064516129,0.23767281105990784,2.5357142857142856,0.0,0.0,0.0,0.0,0.486520737327189,0.2965437788018433,0.0668778801843318,0.34130184331797236,3.0391705069124426,0.001382488479262673
255,1995,1,1.2359868421052633,3.5278289473684223,0.15717105263157893,0.005263157894736842,1.210657894736842,8.759210526315789,1.0328289473684213,0.15236842105263157,0.4426315789473684,0.7403289473684211,0.049342105263157895,1.1733552631578947,0.39592105263157884,0.00013157894736842105,0.013881578947368422,1.1412499999999999
256,2010,5,4.429868578255675,0.06278375149342891,0.011350059737156512,0.003584229390681003,1.3383512544802867,6.620011947431301,0.11738351254480286,0.006511350059737155,0.003166069295101553,0.04498207885304659,0.0019713261648745518,0.4281362007168459,0.07933094384707289,0.27114695340501793,2.0160095579450417,0.0025686977299880526
257,2003,9,1.4077987421383649,0.01522012578616352,0.0028301886792452824,0.0005031446540880503,0.8622012578616352,4.59245283018868,0.05327044025157233,0.0,0.0,0.006981132075471698,0.09817610062893081,0.3227044025157233,0.05207547169811321,0.014528301886792456,4.97622641509434,0.08018867924528301
258,1978,12,2.5624008461131678,2.8740349021681646,0.05150713907985193,0.07572712850343734,1.671390798519302,14.964939185616075,0.6751454257006875,1.0913802221047066,0.7343733474352195,0.6207826546800634,0.08646218931782128,0.9017451084082494,0.2546271813855103,0.0,0.016975145425700687,2.6062929666842947
259,1960,6,,,,,,,,,,,,,,,,
260,2020,3,1.8764157706093185,0.6243727598566309,0.0464516129032258,0.0014336917562724014,0.6629390681003584,3.196917562724014,0.47971326164874556,0.005591397849462366,0.029605734767025094,0.52,0.16609318996415764,0.9251612903225809,0.19935483870967743,0.0017204301075268817,0.5822939068100359,1.5200716845878137
261,2005,5,2.608004778972521,0.06672640382317802,0.003524492234169653,0.0039426523297491035,0.5707885304659498,3.1309438470728788,0.16344086021505375,0.0028076463560334527,0.0036439665471923533,0.103584229390681,0.014755077658303464,0.35089605734767015,0.12449223416965355,0.2051373954599761,3.459557945041817,0.07467144563918758
262,1963,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2008,4,2.8986666666666667,0.15563636363636366,0.033151515151515154,0.0013333333333333335,1.038848484848485,7.016484848484847,0.3199393939393939,0.0037575757575757577,0.009212121212121213,0.19824242424242422,0.19630303030303028,0.5022424242424244,0.11878787878787879,0.058727272727272725,3.3836363636363638,0.3046060606060606
264,1979,10,0.9037017451084085,0.2647276573241671,0.020729772607086198,0.005605499735589635,0.7289264939185616,8.504124801692223,0.15494447382337387,0.05018508725542041,0.004759386567953464,0.0370174510840825,0.9933897408778423,0.557006874669487,0.20777366472765732,0.01263881544156531,3.4231094658910632,3.042411422527763
265,1985,5,1.6469592808038074,0.2062400846113168,0.09666842940243259,0.003120042305658381,0.6902696985721837,6.842464304600741,0.08672659968270756,0.0,0.016869381279746166,0.05785298783712321,0.7528820729772607,0.3696456901110523,0.12517186673717612,0.42702273929138024,4.6367530407191975,0.06583818085668958
266,1987,4,2.1776190476190487,0.1841269841269842,0.03153439153439153,0.0010052910052910054,0.9068253968253968,9.648042328042328,0.3189417989417989,0.0077777777777777776,0.01037037037037037,0.1205820105820106,0.8827513227513227,0.7797354497354496,0.16910052910052908,0.004867724867724868,2.1807936507936505,0.4834920634920635
267,2008,8,1.8211730205278598,0.0,5.865102639296188e-05,0.00035190615835777126,0.4167155425219941,2.0726099706744865,0.0,0.0,0.0,0.0,0.0011730205278592375,0.6041642228739004,0.16087976539589444,0.2940762463343109,4.395014662756599,0.0020527859237536657
268,2018,5,1.042078853046595,0.0,0.0016487455197132614,0.0021505376344086026,0.5684587813620071,1.4906093189964158,0.0,0.0,0.0,0.0,0.0011469534050179211,0.24229390681003585,0.023082437275985666,0.32200716845878125,3.200645161290323,0.0
269,1960,2,,,,,,,,,,,,,,,,
270,1985,1,0.6591221575885775,4.755103120042305,0.07773664727657323,0.006821787414066631,1.4133262823902695,17.647276573241673,2.0007403490216817,0.13543098889476468,0.7054997355896351,0.3661554732945531,0.23188789000528817,0.6671602326811209,0.23421470121628768,0.0008461131676361713,0.00042305658381808567,1.172765732416711
271,1968,9,1.9725287356321846,0.014022988505747128,0.008275862068965517,0.0020114942528735636,1.3325287356321835,9.349022988505748,0.04183908045977011,0.0,0.0,0.0007471264367816092,0.37316091954022995,0.2869540229885058,0.09862068965517243,0.29379310344827586,6.089827586206896,0.08402298850574712
272,2011,3,1.392199413489736,0.4479178885630498,0.08651026392961879,0.005865102639296188,0.5456891495601172,7.346392961876834,0.3687390029325512,0.04774193548387096,0.008856304985337243,0.1775953079178886,1.0132551319648095,0.6687390029325512,0.19055718475073316,0.0,0.5478005865102639,2.38791788856305
273,1983,12,1.7822580645161292,1.4401075268817207,0.08591397849462366,0.015,1.4365591397849462,12.473064516129035,0.8703763440860216,0.17333333333333334,0.24806451612903227,0.3756989247311827,0.446774193548387,1.4368279569892475,0.3850537634408603,0.00043010752688172043,0.058548387096774186,1.6449999999999998
